ID,evalid,plt_cn,lat,lon,fia_landuse,fia_lu_abbr,spcd,common_name,scientific_name,count_sapling,count_tree,biomass_sapling,biomass_tree,carbon_sapling,carbon_tree,basalarea_sapling_sqft,basalarea_tree_sqft,basalarea_sapling_sfpa,basalarea_tree_sfpa
654,Houston2017Curr,2.9231E+14,29.727857,-95.722809,1,Forest,973,cedar elm,Ulmus crassifolia ,1,1,1.227983726,93.43458433,0.613991863,46.71729216,0.005454,0.14747616,0.40886065,0.887518357
656,Houston2017Curr,2.9231E+14,29.969124,-95.342338,300,Developed,131,loblolly pine,Pinus taeda ,0,2,0,392.6083053,0,196.3041527,0,1.00288152,0,6.035387406
657,Houston2017Curr,2.9231E+14,29.969124,-95.342338,300,Developed,831,willow oak,Quercus phellos ,0,1,0,123.3989461,0,61.69947306,0,0.28273536,0,1.701514483
658,Houston2017Curr,2.9231E+14,29.855807,-95.436585,1,Forest,611,sweetgum,Liquidambar styraciflua ,1,4,3.527487964,2450.870813,1.763743982,1225.435406,0.0122715,2.71958256,0.919936464,16.36657372
659,Houston2017Curr,2.9231E+14,29.855807,-95.436585,1,Forest,131,loblolly pine,Pinus taeda ,0,3,0,719.6489854,0,359.8244927,0,1.0539855,0,6.342933523
660,Houston2017Curr,2.9231E+14,29.855807,-95.436585,1,Forest,827,water oak,Quercus nigra ,1,5,2.413759006,3481.967566,1.206879503,1740.983783,0.00659934,3.16424718,0.494721387,19.04258599
661,Houston2017Curr,2.9231E+14,29.855807,-95.436585,1,Forest,994,Chinese tallowtree,Triadica sebifera ,1,2,25.15708345,648.7508195,12.57854173,324.3754098,0.05241294,0.7082019,3.929150851,4.261991814
662,Houston2017Curr,2.9231E+14,29.855807,-95.436585,1,Forest,972,American elm,Ulmus americana ,0,1,0,2430.228261,0,1215.11413,0,2.71221966,0,16.32226345
665,Houston2017Curr,2.9231E+14,29.882021,-95.506894,300,Developed,7532,crapemyrtle,Lagerstroemia indica ,0,1,0,29.50492856,0,14.75246428,0,0.15320286,0,0.921981903
666,Houston2017Curr,2.9231E+14,29.882021,-95.506894,300,Developed,8152,date palm,Phoenix dactylifera ,0,1,0,880.7252731,0,440.3626366,0,2.78568504,0,16.76438151
667,Houston2017Curr,2.9231E+14,29.793689,-95.339154,300,Developed,652,southern magnolia,Magnolia grandiflora ,0,2,0,596.6790744,0,298.3395372,0,1.0027179,0,6.034402734
668,Houston2017Curr,2.9231E+14,29.948064,-95.381726,300,Developed,7532,crapemyrtle,Lagerstroemia indica ,0,2,0,38.12887478,0,19.06443739,0,0.63904518,0,3.845803472
669,Houston2017Curr,2.9231E+14,29.751366,-95.409892,300,Developed,731,American sycamore,Platanus occidentalis ,0,1,0,347.9494495,0,173.9747248,0,0.53454654,0,3.21692582
670,Houston2017Curr,2.9231E+14,29.751366,-95.409892,300,Developed,838,live oak,Quercus virginiana ,0,1,0,1734.616881,0,867.3084403,0,2.22545016,0,13.39286207
675,Houston2017Curr,2.9231E+14,29.584616,-95.513207,300,Developed,5491,Berlandier ash,Fraxinus berlandieriana ,0,5,0,4311.076661,0,2155.538331,0,7.2161874,0,43.42734978
676,Houston2017Curr,2.9231E+14,30.060737,-95.137014,1,Forest,391,"American hornbeam, musclewood",Carpinus caroliniana ,1,0,79.12247766,0,39.56123883,0,0.13095054,0,9.816744218,0
677,Houston2017Curr,2.9231E+14,30.060737,-95.137014,1,Forest,7469,yaupon,Ilex vomitoria ,15,0,72.34118802,0,36.17059401,0,0.2075247,0,15.55714775,0
678,Houston2017Curr,2.9231E+14,30.060737,-95.137014,1,Forest,611,sweetgum,Liquidambar styraciflua ,0,9,0,4025.791685,0,2012.895842,0,6.76715958,0,40.72507957
679,Houston2017Curr,2.9231E+14,30.060737,-95.137014,1,Forest,693,blackgum,Nyssa sylvatica ,0,1,0,1682.716836,0,841.358418,0,2.639736,0,15.88605343
680,Houston2017Curr,2.9231E+14,30.060737,-95.137014,1,Forest,701,eastern hophornbeam,Ostrya virginiana ,0,1,0,53.37909668,0,26.68954834,0,0.15320286,0,0.921981903
681,Houston2017Curr,2.9231E+14,30.060737,-95.137014,1,Forest,131,loblolly pine,Pinus taeda ,0,4,0,8098.492716,0,4049.246358,0,8.3953422,0,50.52355794
682,Houston2017Curr,2.9231E+14,30.060737,-95.137014,1,Forest,813,cherrybark oak,Quercus pagoda ,0,1,0,192.743635,0,96.37181751,0,0.34038414,0,2.048447509
683,Houston2017Curr,2.9231E+14,30.060737,-95.137014,1,Forest,831,willow oak,Quercus phellos ,0,2,0,471.3351845,0,235.6675922,0,0.8420976,0,5.067782334
684,Houston2017Curr,2.9231E+14,30.060737,-95.137014,1,Forest,221,baldcypress,Taxodium distichum ,0,1,0,729.839786,0,364.919893,0,1.22715,0,7.385045499
685,Houston2017Curr,2.9231E+14,30.060737,-95.137014,1,Forest,972,American elm,Ulmus americana ,0,2,0,202.3518952,0,101.1759476,0,0.45688158,0,2.749534496
687,Houston2017Curr,2.9231E+14,29.769101,-95.530921,300,Developed,838,live oak,Quercus virginiana ,0,3,0,4364.564454,0,2182.282227,0,3.85690518,0,23.21103389
688,Houston2017Curr,2.9231E+14,29.740168,-95.555347,300,Developed,838,live oak,Quercus virginiana ,0,1,0,6737.970955,0,3368.985478,0,6.64302654,0,39.97804119
689,Houston2017Curr,2.9231E+14,29.731112,-95.570776,300,Developed,831,willow oak,Quercus phellos ,0,1,0,1524.494995,0,762.2474976,0,2.13818616,0,12.86770328
695,Houston2017Curr,2.9231E+14,29.688601,-95.572435,100,Agriculture,552,honeylocust,Gleditsia triacanthos ,1,0,1.901242182,0,0.950621091,0,0.00659934,0,0.494721387,0
696,Houston2017Curr,2.9231E+14,29.670146,-95.544867,300,Developed,547,velvet ash,Fraxinus velutina ,0,4,0,2603.855488,0,1301.927744,0,4.89294702,0,29.44598164
698,Houston2017Curr,2.9231E+14,29.903145,-95.144222,1,Forest,391,"American hornbeam, musclewood",Carpinus caroliniana ,0,3,0,445.5703327,0,222.7851663,0,0.85480542,0,5.144258583
699,Houston2017Curr,2.9231E+14,29.903145,-95.144222,1,Forest,401,water hickory,Carya aquatica ,0,3,0,892.3991655,0,446.1995828,0,0.8764578,0,5.274563608
700,Houston2017Curr,2.9231E+14,29.903145,-95.144222,1,Forest,461,sugarberry,Celtis laevigata ,0,1,0,175.1390745,0,87.56953724,0,0.20965176,0,1.261693996
701,Houston2017Curr,2.9231E+14,29.903145,-95.144222,1,Forest,544,green ash,Fraxinus pennsylvanica ,0,2,0,2611.471608,0,1305.735804,0,2.73359934,0,16.45092735
702,Houston2017Curr,2.9231E+14,29.903145,-95.144222,1,Forest,611,sweetgum,Liquidambar styraciflua ,0,6,0,4099.134397,0,2049.567198,0,4.56314364,0,27.46120963
703,Houston2017Curr,2.9231E+14,29.903145,-95.144222,1,Forest,131,loblolly pine,Pinus taeda ,0,1,0,1922.872711,0,961.4363554,0,1.8666315,0,11.23347477
704,Houston2017Curr,2.9231E+14,29.903145,-95.144222,1,Forest,827,water oak,Quercus nigra ,0,3,0,2401.717016,0,1200.858508,0,2.06395722,0,12.42099008
705,Houston2017Curr,2.9231E+14,29.903145,-95.144222,1,Forest,994,Chinese tallowtree,Triadica sebifera ,0,5,0,1318.182823,0,659.0914114,0,1.4136768,0,8.507572415
706,Houston2017Curr,2.9231E+14,29.967332,-95.291088,1,Forest,461,sugarberry,Celtis laevigata ,0,1,0,203.7155169,0,101.8577584,0,0.33182136,0,1.996916303
707,Houston2017Curr,2.9231E+14,29.967332,-95.291088,1,Forest,541,white ash,Fraxinus americana ,0,1,0,827.6606141,0,413.8303071,0,0.93596094,0,5.632656258
708,Houston2017Curr,2.9231E+14,29.967332,-95.291088,1,Forest,7575,Chinese privet,Ligustrum sinense ,1,0,57.09350772,0,28.54675386,0,0.10084446,0,7.559833428,0
709,Houston2017Curr,2.9231E+14,29.967332,-95.291088,1,Forest,611,sweetgum,Liquidambar styraciflua ,3,17,26.25017468,4556.635663,13.12508734,2278.317832,0.07084746,6.45022764,5.31109985,38.81776849
710,Houston2017Curr,2.9231E+14,29.681821,-95.227048,300,Developed,994,Chinese tallowtree,Triadica sebifera ,0,2,0,273.6923198,0,136.8461599,0,0.58319622,0,3.509701846
712,Houston2017Curr,2.9231E+14,29.783724,-95.317958,300,Developed,461,sugarberry,Celtis laevigata ,0,1,0,1037.23038,0,518.61519,0,1.8666315,0,11.23347477
713,Houston2017Curr,2.9231E+14,29.783724,-95.317958,300,Developed,972,American elm,Ulmus americana ,0,1,0,674.9513195,0,337.4756597,0,1.22715,0,7.385045499
719,Houston2017Curr,2.9231E+14,29.6303,-95.267514,300,Developed,652,southern magnolia,Magnolia grandiflora ,0,1,0,70.37863278,0,35.18931639,0,0.18985374,0,1.142548595
720,Houston2017Curr,2.9231E+14,29.6303,-95.267514,300,Developed,972,American elm,Ulmus americana ,0,1,0,1177.585365,0,588.7926824,0,1.52106606,0,9.153845953
721,Houston2017Curr,2.9231E+14,29.616366,-95.226579,300,Developed,993,chinaberry,Melia azedarach ,0,8,0,2048.072295,0,1024.036147,0,4.38970644,0,26.41745654
722,Houston2017Curr,2.9231E+14,29.616366,-95.226579,300,Developed,831,willow oak,Quercus phellos ,0,1,0,655.5265468,0,327.7632734,0,0.82513566,0,4.965704594
723,Houston2017Curr,2.9231E+14,29.616366,-95.226579,300,Developed,835,post oak,Quercus stellata ,0,1,0,2500.950681,0,1250.475341,0,2.2920435,0,13.79362387
724,Houston2017Curr,2.9231E+14,29.616366,-95.226579,300,Developed,994,Chinese tallowtree,Triadica sebifera ,0,1,0,19.47214013,0,9.736070063,0,0.14747616,0,0.887518357
725,Houston2017Curr,2.9231E+14,29.669371,-95.361715,300,Developed,404,pecan,Carya illinoinensis ,0,2,0,7376.500518,0,3688.250259,0,6.96388536,0,41.90898442
726,Houston2017Curr,2.9231E+14,29.669371,-95.361715,300,Developed,993,chinaberry,Melia azedarach ,0,1,0,314.336226,0,157.168113,0,1.50290424,0,9.044547279
727,Houston2017Curr,2.9231E+14,29.669371,-95.361715,300,Developed,838,live oak,Quercus virginiana ,0,2,0,5696.090165,0,2848.045083,0,5.8262355,0,35.06255491
728,Houston2017Curr,2.9231E+14,29.669371,-95.361715,300,Developed,994,Chinese tallowtree,Triadica sebifera ,0,1,0,979.953144,0,489.976572,0,1.396224,0,8.402540657
730,Houston2017Curr,2.9231E+14,29.869047,-95.304602,300,Developed,831,willow oak,Quercus phellos ,0,1,0,1326.633432,0,663.316716,0,2.49771384,0,15.0313575
733,Houston2017Curr,2.9231E+14,29.63446,-95.419843,300,Developed,8851,Chinese elm,Ulmus parvifolia ,0,4,0,899.1385941,0,449.569297,0,1.49854104,0,9.01828934
734,Houston2017Curr,2.9231E+14,29.793006,-95.221408,1,Forest,822,overcup oak,Quercus lyrata ,0,1,0,1742.087148,0,871.043574,0,1.94822334,0,11.72449823
735,Houston2017Curr,2.9231E+14,29.793006,-95.221408,1,Forest,831,willow oak,Quercus phellos ,0,2,0,1971.569295,0,985.7846474,0,1.9877103,0,11.96213259
736,Houston2017Curr,2.9231E+14,29.793006,-95.221408,1,Forest,994,Chinese tallowtree,Triadica sebifera ,8,4,95.45445107,642.9430425,47.72722553,321.4715212,0.20441592,1.01673468,15.32409718,6.118756364
737,Houston2017Curr,2.9231E+14,29.793006,-95.221408,1,Forest,971,winged elm,Ulmus alata ,1,8,53.84441627,1608.258995,26.92220814,804.1294973,0.10084446,2.07382896,7.559833428,12.48039867
738,Houston2017Curr,2.9231E+14,29.779663,-95.240312,300,Developed,131,loblolly pine,Pinus taeda ,0,1,0,330.3971611,0,165.1985805,0,0.63615456,0,3.828407587
739,Houston2017Curr,2.9231E+14,29.779663,-95.240312,300,Developed,911,Mexican palmetto,Sabal mexicana ,0,3,0,1156.726475,0,578.3632376,0,3.67234182,0,22.10032305
740,Houston2017Curr,2.9231E+14,29.779663,-95.240312,300,Developed,994,Chinese tallowtree,Triadica sebifera ,0,1,0,838.4741587,0,419.2370794,0,1.37882574,0,8.297837123
741,Houston2017Curr,2.9231E+14,29.571829,-95.124927,300,Developed,7532,crapemyrtle,Lagerstroemia indica ,0,3,0,495.1582041,0,247.5791021,0,2.07721044,0,12.50074857
742,Houston2017Curr,2.9231E+14,29.571829,-95.124927,300,Developed,7577,Japanese privet,Ligustrum japonicum ,3,0,96.84197576,0,48.42098788,0,0.18003654,0,13.49649007,0
743,Houston2017Curr,2.9231E+14,29.571829,-95.124927,300,Developed,827,water oak,Quercus nigra ,0,1,0,1777.865155,0,888.9325776,0,2.885166,0,17.36306253
744,Houston2017Curr,2.9231E+14,29.571829,-95.124927,300,Developed,838,live oak,Quercus virginiana ,0,6,0,6762.068644,0,3381.034322,0,9.01169874,0,54.23282013
745,Houston2017Curr,2.9231E+14,29.571829,-95.124927,300,Developed,8505,raintree,Samanea saman ,0,4,0,1331.656606,0,665.828303,0,2.95814052,0,17.80222657
750,Houston2017Curr,2.9231E+14,29.844694,-95.475308,300,Developed,404,pecan,Carya illinoinensis ,0,1,0,239.1575274,0,119.5787637,0,0.441774,0,2.65861638
751,Houston2017Curr,2.9231E+14,29.844694,-95.475308,300,Developed,835,post oak,Quercus stellata ,0,2,0,3602.091792,0,1801.045896,0,3.7021752,0,22.27986171
752,Houston2017Curr,2.9231E+14,29.737288,-95.39318,300,Developed,404,pecan,Carya illinoinensis ,0,1,0,444.1415259,0,222.0707629,0,0.785376,0,4.72642912
753,Houston2017Curr,2.9231E+14,29.737288,-95.39318,300,Developed,7574,Amur privet,Ligustrum amurense ,0,1,0,33.52547883,0,16.76273942,0,0.15320286,0,0.921981903
754,Houston2017Curr,2.9231E+14,29.737288,-95.39318,300,Developed,993,chinaberry,Melia azedarach ,0,5,0,1154.365373,0,577.1826865,0,2.63324574,0,15.84699474
755,Houston2017Curr,2.9231E+14,29.737288,-95.39318,300,Developed,838,live oak,Quercus virginiana ,0,1,0,413.8028031,0,206.9014015,0,0.53454654,0,3.21692582
756,Houston2017Curr,2.9231E+14,29.7289,-95.384007,300,Developed,838,live oak,Quercus virginiana ,0,3,0,13124.93893,0,6562.469463,0,12.79142982,0,76.97941672
757,Houston2017Curr,2.9231E+14,30.039693,-95.437377,1,Forest,404,pecan,Carya illinoinensis ,0,1,0,209.3016791,0,104.6508396,0,0.29866104,0,1.834036696
758,Houston2017Curr,2.9231E+14,30.039693,-95.437377,1,Forest,461,sugarberry,Celtis laevigata ,0,4,0,354.7402436,0,177.3701218,0,0.78897564,0,4.844991755
759,Houston2017Curr,2.9231E+14,30.039693,-95.437377,1,Forest,971,winged elm,Ulmus alata ,0,3,0,507.3600609,0,253.6800305,0,0.87678504,0,5.384217299
761,Houston2017Curr,2.9231E+14,29.775774,-95.472295,300,Developed,131,loblolly pine,Pinus taeda ,0,8,0,4661.612991,0,2330.806496,0,6.6391542,0,39.95473727
762,Houston2017Curr,2.9231E+14,29.829977,-95.406552,300,Developed,994,Chinese tallowtree,Triadica sebifera ,0,1,0,1075.214067,0,537.6070335,0,2.01056256,0,12.09965855
764,Houston2017Curr,2.9231E+14,29.857346,-95.547042,300,Developed,313,boxelder,Acer negundo ,0,1,0,1692.754903,0,846.3774515,0,2.0738835,0,12.48072689
765,Houston2017Curr,2.9231E+14,29.857346,-95.547042,300,Developed,7577,Japanese privet,Ligustrum japonicum ,0,1,0,65.47242194,0,32.73621097,0,0.20294334,0,1.221322413
766,Houston2017Curr,2.9231E+14,29.857346,-95.547042,300,Developed,994,Chinese tallowtree,Triadica sebifera ,0,4,0,2916.823511,0,1458.411756,0,6.27395436,0,37.75694773
767,Houston2017Curr,2.9231E+14,29.796896,-95.506613,300,Developed,404,pecan,Carya illinoinensis ,0,2,0,3733.112242,0,1866.556121,0,2.93037966,0,17.63516043
768,Houston2017Curr,2.9231E+14,29.796896,-95.506613,300,Developed,652,southern magnolia,Magnolia grandiflora ,0,1,0,264.9258586,0,132.4629293,0,0.61281144,0,3.68792761
769,Houston2017Curr,2.9231E+14,29.796896,-95.506613,300,Developed,131,loblolly pine,Pinus taeda ,0,1,0,4954.93669,0,2477.468345,0,3.46350816,0,20.84355242
770,Houston2017Curr,2.9231E+14,29.796896,-95.506613,300,Developed,827,water oak,Quercus nigra ,0,2,0,1296.844631,0,648.4223153,0,1.68114096,0,10.11718411
771,Houston2017Curr,2.9231E+14,29.796896,-95.506613,300,Developed,838,live oak,Quercus virginiana ,0,1,0,5025.802728,0,2512.901364,0,3.94656894,0,23.75063455
773,Houston2017Curr,2.9231E+14,29.832518,-95.626311,300,Developed,541,white ash,Fraxinus americana ,0,1,0,135.2472721,0,67.62363606,0,0.33182136,0,1.996916303
774,Houston2017Curr,2.9231E+14,29.832518,-95.626311,300,Developed,835,post oak,Quercus stellata ,0,3,0,9119.66003,0,4559.830015,0,9.4043322,0,56.59570647
775,Houston2017Curr,2.9231E+14,29.812969,-95.615625,1,Forest,544,green ash,Fraxinus pennsylvanica ,0,1,0,47.08007361,0,23.5400368,0,0.15903864,0,0.957101897
776,Houston2017Curr,2.9231E+14,29.812969,-95.615625,1,Forest,994,Chinese tallowtree,Triadica sebifera ,0,3,0,113.4936417,0,56.74682085,0,0.46102662,0,2.774479538
777,Houston2017Curr,2.9231E+14,29.67955,-95.46628,300,Developed,461,sugarberry,Celtis laevigata ,0,2,0,626.5182768,0,313.2591384,0,0.894456,0,5.382877608
780,Houston2017Curr,2.9231E+14,29.683544,-95.58362,300,Developed,404,pecan,Carya illinoinensis ,0,1,0,1455.554897,0,727.7774486,0,1.8666315,0,11.23347477
785,Houston2017Curr,2.9231E+14,29.696434,-95.271633,300,Developed,404,pecan,Carya illinoinensis ,0,1,0,3179.926889,0,1589.963444,0,3.43607454,0,20.67845562
787,Houston2017Curr,2.9231E+14,29.746192,-95.292852,300,Developed,544,green ash,Fraxinus pennsylvanica ,0,2,0,7443.110077,0,3721.555039,0,8.79326604,0,52.91828203
788,Houston2017Curr,2.9231E+14,29.746192,-95.292852,300,Developed,731,American sycamore,Platanus occidentalis ,0,1,0,5353.519109,0,2676.759555,0,6.37921656,0,38.39042052
789,Houston2017Curr,2.9231E+14,29.746192,-95.292852,300,Developed,8423,common pear,Pyrus communis ,0,1,0,59.0865873,0,29.54329365,0,0.14185854,0,0.85371126
790,Houston2017Curr,2.9231E+14,29.653391,-95.242314,300,Developed,827,water oak,Quercus nigra ,1,0,39.25035125,0,19.62517563,0,0.05939406,0,4.452492484,0
795,Houston2017Curr,2.9231E+14,29.962573,-95.279867,1,Forest,994,Chinese tallowtree,Triadica sebifera ,0,1,0,57.77798793,0,28.88899396,0,0.24483006,,7.366993166
798,Houston2017Curr,2.9231E+14,29.620302,-95.399765,300,Developed,544,green ash,Fraxinus pennsylvanica ,0,1,0,3121.091019,0,1560.545509,0,5.61985614,0,33.82055437
799,Houston2017Curr,2.9231E+14,29.620302,-95.399765,300,Developed,994,Chinese tallowtree,Triadica sebifera ,0,1,0,1280.217642,0,640.1088212,0,2.38236174,0,14.33716322
801,Houston2017Curr,2.9231E+14,29.633772,-95.442095,300,Developed,544,green ash,Fraxinus pennsylvanica ,0,1,0,2030.515788,0,1015.257894,0,3.63040056,0,21.84791861
802,Houston2017Curr,2.9231E+14,29.829884,-95.34183,300,Developed,404,pecan,Carya illinoinensis ,0,1,0,118.3419282,0,59.17096411,0,0.25219296,0,1.517708906
803,Houston2017Curr,2.9231E+14,29.829884,-95.34183,300,Developed,461,sugarberry,Celtis laevigata ,0,3,0,494.8446708,0,247.4223354,0,0.87951204,0,5.292944166
804,Houston2017Curr,2.9231E+14,29.829884,-95.34183,300,Developed,993,chinaberry,Melia azedarach ,0,1,0,99.30358855,0,49.65179428,0,0.267246,0,1.608298798
805,Houston2017Curr,2.9231E+14,29.829884,-95.34183,300,Developed,972,American elm,Ulmus americana ,0,2,0,1605.84298,0,802.9214899,0,2.27344536,0,13.6816994
806,Houston2017Curr,2.9231E+14,29.804279,-95.206737,300,Developed,313,boxelder,Acer negundo ,0,3,0,656.5960473,0,328.2980237,0,1.28179908,0,7.713926192
807,Houston2017Curr,2.9231E+14,29.804279,-95.206737,300,Developed,461,sugarberry,Celtis laevigata ,0,8,0,2447.495751,0,1223.747875,0,3.71041074,0,22.32942357
808,Houston2017Curr,2.9231E+14,29.804279,-95.206737,300,Developed,544,green ash,Fraxinus pennsylvanica ,0,1,0,1826.856726,0,913.4283628,0,2.0738835,0,12.48072689
809,Houston2017Curr,2.9231E+14,29.804279,-95.206737,300,Developed,953,Carolina basswood,Tilia americana caroliniana,0,1,0,269.2196083,0,134.6098042,0,0.7212915,0,4.340765632
810,Houston2017Curr,2.9231E+14,29.804279,-95.206737,300,Developed,994,Chinese tallowtree,Triadica sebifera ,0,1,0,100.3006571,0,50.15032856,0,0.1649835,0,0.992878339
811,Houston2017Curr,2.9231E+14,29.804279,-95.206737,300,Developed,972,American elm,Ulmus americana ,0,1,0,301.5332597,0,150.7666298,0,0.41281326,0,2.484329306
813,Houston2017Curr,3.6428E+14,30.027322,-95.198212,1,Forest,313,boxelder,Acer negundo ,3,9,29.08476074,1666.688978,14.54238037,833.3444889,0.05568534,2.87485794,4.174467241,17.30102815
814,Houston2017Curr,3.6428E+14,30.027322,-95.198212,1,Forest,544,green ash,Fraxinus pennsylvanica ,1,0,53.0876773,0,26.54383865,0,0.087264,0,6.541770408,0
815,Houston2017Curr,3.6428E+14,30.027322,-95.198212,1,Forest,922,black willow,Salix nigra ,0,1,0,552.3089245,0,276.1544622,0,0.87967566,0,5.293928838
816,Houston2017Curr,3.6428E+14,30.027322,-95.198212,1,Forest,994,Chinese tallowtree,Triadica sebifera ,3,18,69.6006208,4302.406239,34.8003104,2151.20312,0.14736708,5.37698952,11.04741478,32.35897181
817,Houston2017Curr,3.6428E+14,29.852301,-95.249075,1,Forest,313,boxelder,Acer negundo ,1,1,43.81426881,442.8585179,21.9071344,221.429259,0.0668115,0.70880184,5.008542968,4.26560228
818,Houston2017Curr,3.6428E+14,29.852301,-95.249075,1,Forest,451,southern catalpa,Catalpa bignonioides ,0,1,0,60.53659265,0,30.26829632,0,0.14747616,0,0.887518357
819,Houston2017Curr,3.6428E+14,29.852301,-95.249075,1,Forest,7469,yaupon,Ilex vomitoria ,2,0,35.40676128,0,17.70338064,0,0.07793766,0,5.842618695,0
820,Houston2017Curr,3.6428E+14,29.852301,-95.249075,1,Forest,682,red mulberry,Morus rubra ,1,0,25.69187613,0,12.84593806,0,0.049086,0,3.679745854,0
821,Houston2017Curr,3.6428E+14,29.852301,-95.249075,1,Forest,131,loblolly pine,Pinus taeda ,0,8,0,13409.54582,0,6704.772909,0,9.89421048,0,59.54381663
822,Houston2017Curr,3.6428E+14,29.852301,-95.249075,1,Forest,762,black cherry,Prunus serotina ,1,1,12.45209709,350.4223787,6.226048547,175.2111893,0.03141504,0.46162656,2.355037347,2.778090005
823,Houston2017Curr,3.6428E+14,29.852301,-95.249075,1,Forest,802,white oak,Quercus alba ,0,2,0,2845.749445,0,1422.874722,0,2.8112643,0,16.91831868
824,Houston2017Curr,3.6428E+14,29.852301,-95.249075,1,Forest,994,Chinese tallowtree,Triadica sebifera ,0,1,0,96.98481144,0,48.49240572,0,0.1649835,0,0.992878339
830,Houston2017Curr,3.6428E+14,29.809047,-95.507132,300,Developed,313,boxelder,Acer negundo ,0,2,0,323.3359997,0,161.6679999,0,0.77757678,0,4.679493053
831,Houston2017Curr,3.6428E+14,29.809047,-95.507132,300,Developed,461,sugarberry,Celtis laevigata ,1,1,16.7618551,114.5533323,8.380927551,57.27666613,0.03975966,0.20965176,2.980594142,1.261693996
832,Houston2017Curr,3.6428E+14,29.809047,-95.507132,300,Developed,544,green ash,Fraxinus pennsylvanica ,0,2,0,1984.950154,0,992.4750771,0,2.62162872,0,15.77708298
833,Houston2017Curr,3.6428E+14,29.809047,-95.507132,300,Developed,540,ash spp.,Fraxinus spp. ,0,3,0,920.9688477,0,460.4844238,0,1.14463098,0,6.888442218
